gene,Block1,Block2,Block3,Block4
negative_control,7,5,2,10
negative_control,7,5,1,11
negative_control,7,5,0,12
negative_control,7,4,19,12
negative_control,7,4,18,13
negative_control,7,4,17,14
negative_control,7,4,16,15
negative_control,7,4,15,16
negative_control,7,4,14,17
negative_control,7,4,12,19
negative_control,7,4,10,1
negative_control,7,4,6,5
negative_control,7,4,5,6
negative_control,7,4,4,7
negative_control,7,4,1,10
negative_control,7,4,0,11
negative_control,7,3,19,11
negative_control,7,3,16,14
negative_control,7,3,15,15
negative_control,7,3,12,18
negative_control,7,3,9,1
negative_control,7,3,7,3
negative_control,7,3,5,5
negative_control,7,3,4,6
negative_control,7,3,3,7
negative_control,7,3,2,8
negative_control,7,2,19,10
negative_control,7,2,18,11
negative_control,7,2,17,12
negative_control,7,2,12,17
negative_control,7,2,11,18
negative_control,7,2,10,19
negative_control,7,2,9,0
negative_control,7,2,8,1
negative_control,7,2,6,3
negative_control,7,2,5,4
negative_control,7,2,3,6
negative_control,7,2,1,8
negative_control,7,2,0,9
negative_control,7,1,18,10
negative_control,7,1,15,13
negative_control,7,1,13,15
negative_control,7,1,11,17
negative_control,7,1,10,18
negative_control,7,1,7,1
negative_control,7,1,5,3
negative_control,7,1,4,4
negative_control,7,1,1,7
negative_control,7,0,19,8
negative_control,7,0,18,9
negative_control,7,0,15,12
negative_control,7,0,14,13
negative_control,7,0,12,15
negative_control,7,0,11,16
negative_control,7,0,10,17
negative_control,7,0,9,18
negative_control,7,0,7,0
negative_control,7,0,2,5
negative_control,7,0,1,6
negative_control,7,0,0,7
negative_control,6,19,19,6
negative_control,6,19,18,7
negative_control,6,19,16,9
negative_control,6,19,15,10
negative_control,6,19,12,13
negative_control,6,19,11,14
negative_control,6,19,10,15
negative_control,6,19,9,16
negative_control,6,19,7,18
negative_control,6,19,6,19
negative_control,6,19,5,0
negative_control,6,19,4,1
negative_control,6,19,3,2
negative_control,6,19,2,3
negative_control,6,19,1,4
negative_control,6,19,0,5
negative_control,6,18,18,6
negative_control,6,18,13,11
negative_control,6,18,12,12
negative_control,6,18,11,13
negative_control,6,18,9,15
negative_control,6,18,7,17
negative_control,6,18,5,19
negative_control,6,18,4,0
negative_control,6,18,3,1
negative_control,6,17,17,6
negative_control,6,17,16,7
negative_control,6,17,15,8
negative_control,6,17,12,11
negative_control,6,17,11,12
negative_control,6,17,10,13
negative_control,6,17,6,17
negative_control,6,17,4,19
negative_control,6,17,3,0
negative_control,6,17,2,1
negative_control,6,17,1,2
negative_control,6,16,18,4
negative_control,6,16,15,7
negative_control,6,16,12,10
negative_control,6,16,10,12
negative_control,6,16,9,13
negative_control,6,16,8,14
negative_control,6,16,7,15
negative_control,6,16,6,16
negative_control,6,16,5,17
negative_control,6,16,4,18
negative_control,6,16,3,19
negative_control,6,16,2,0
negative_control,6,15,18,3
negative_control,6,15,17,4
negative_control,6,15,16,5
negative_control,6,15,14,7
negative_control,6,15,13,8
negative_control,6,15,12,9
negative_control,6,15,10,11
negative_control,6,15,7,14
negative_control,6,15,6,15
negative_control,6,15,1,0
negative_control,6,14,19,1
negative_control,6,14,18,2
negative_control,6,14,17,3
negative_control,6,14,14,6
negative_control,6,14,13,7
negative_control,6,14,12,8
negative_control,6,14,11,9
negative_control,6,14,8,12
negative_control,6,14,6,14
negative_control,6,14,5,15
negative_control,6,14,2,18
negative_control,6,14,1,19
negative_control,6,13,15,4
negative_control,6,13,14,5
negative_control,6,13,12,7
negative_control,6,13,11,8
negative_control,6,13,9,10
negative_control,6,13,7,12
negative_control,6,13,6,13
negative_control,6,13,4,15
negative_control,6,13,3,16
negative_control,6,13,0,19
negative_control,6,12,19,19
negative_control,6,12,18,0
negative_control,6,12,15,3
negative_control,6,12,13,5
negative_control,6,12,10,8
negative_control,6,12,9,9
negative_control,6,12,8,10
negative_control,6,12,5,13
negative_control,6,12,3,15
negative_control,6,12,1,17
negative_control,6,11,17,0
negative_control,6,11,16,1
negative_control,6,11,15,2
negative_control,6,11,13,4
negative_control,6,11,12,5
negative_control,6,11,10,7
negative_control,6,11,9,8
negative_control,6,11,7,10
negative_control,6,11,5,12
negative_control,6,11,4,13
negative_control,6,11,3,14
negative_control,6,11,1,16
negative_control,6,10,18,18
negative_control,6,10,14,2
negative_control,6,10,13,3
negative_control,6,10,12,4
negative_control,6,10,11,5
negative_control,6,10,9,7
negative_control,6,10,8,8
negative_control,6,10,5,11
negative_control,6,10,3,13
negative_control,6,10,2,14
negative_control,6,10,1,15
negative_control,6,10,0,16
negative_control,6,9,19,16
negative_control,6,9,17,18
negative_control,6,9,15,0
negative_control,6,9,12,3
negative_control,6,9,11,4
negative_control,6,9,10,5
negative_control,6,9,9,6
negative_control,6,9,7,8
negative_control,6,9,6,9
negative_control,6,9,3,12
negative_control,6,9,2,13
negative_control,6,9,1,14
negative_control,6,9,0,15
negative_control,6,8,17,17
negative_control,6,8,16,18
negative_control,6,8,14,0
negative_control,6,8,11,3
negative_control,6,8,10,4
negative_control,6,8,8,6
negative_control,6,8,7,7
negative_control,6,8,6,8
negative_control,6,8,3,11
negative_control,6,8,2,12
negative_control,6,8,1,13
negative_control,6,8,0,14
negative_control,6,7,19,14
negative_control,6,7,16,17
negative_control,6,7,13,0
negative_control,6,7,12,1
negative_control,6,7,11,2
negative_control,6,7,6,7
negative_control,6,7,5,8
negative_control,6,7,3,10
negative_control,6,7,2,11
negative_control,6,7,1,12
negative_control,6,7,0,13
negative_control,6,6,18,14
negative_control,6,6,17,15
negative_control,6,6,16,16
negative_control,6,6,13,19
negative_control,6,6,10,2
negative_control,6,6,8,4
negative_control,6,6,6,6
negative_control,6,6,5,7
negative_control,6,6,2,10
negative_control,6,5,19,12
negative_control,6,5,18,13
negative_control,6,5,15,16
negative_control,6,5,14,17
negative_control,6,5,12,19
negative_control,6,5,8,3
negative_control,6,5,7,4
negative_control,6,5,6,5
negative_control,6,5,5,6
negative_control,6,5,2,9
negative_control,6,5,1,10
negative_control,6,5,0,11
negative_control,6,4,16,14
negative_control,6,4,15,15
negative_control,6,4,13,17
negative_control,6,4,11,19
negative_control,6,4,10,0
negative_control,6,4,5,5
negative_control,6,4,2,8
negative_control,6,3,19,10
negative_control,6,3,18,11
negative_control,6,3,15,14
negative_control,6,3,13,16
negative_control,6,3,9,0
negative_control,6,3,7,2
negative_control,6,3,6,3
negative_control,6,3,5,4
negative_control,6,3,4,5
negative_control,6,3,1,8
negative_control,6,2,19,9
negative_control,6,2,17,11
negative_control,6,2,15,13
negative_control,6,2,14,14
negative_control,6,2,12,16
negative_control,6,2,11,17
negative_control,6,2,10,18
negative_control,6,2,8,0
negative_control,6,2,6,2
negative_control,6,2,3,5
negative_control,6,1,17,10
negative_control,6,1,16,11
negative_control,6,1,15,12
negative_control,6,1,14,13
negative_control,6,1,13,14
negative_control,6,1,11,16
negative_control,6,1,10,17
negative_control,6,1,7,0
negative_control,6,1,6,1
negative_control,6,1,5,2
negative_control,6,1,1,6
negative_control,6,1,0,7
negative_control,6,0,18,8
negative_control,6,0,17,9
negative_control,6,0,16,10
negative_control,6,0,15,11
negative_control,6,0,14,12
negative_control,6,0,12,14
negative_control,6,0,10,16
negative_control,6,0,9,17
negative_control,6,0,8,18
negative_control,6,0,7,19
negative_control,6,0,6,0
negative_control,6,0,5,1
negative_control,6,0,4,2
negative_control,6,0,3,3
negative_control,6,0,1,5
negative_control,5,19,19,5
negative_control,5,19,16,8
negative_control,5,19,10,14
negative_control,5,19,9,15
negative_control,5,19,8,16
negative_control,5,19,7,17
negative_control,5,19,6,18
negative_control,5,19,5,19
negative_control,5,19,3,1
negative_control,5,19,1,3
negative_control,5,19,0,4
negative_control,5,18,16,7
negative_control,5,18,15,8
negative_control,5,18,13,10
negative_control,5,18,12,11
negative_control,5,18,9,14
negative_control,5,18,7,16
negative_control,5,18,5,18
negative_control,5,18,2,1
negative_control,5,18,1,2
negative_control,5,17,19,3
negative_control,5,17,18,4
negative_control,5,17,17,5
negative_control,5,17,16,6
negative_control,5,17,15,7
negative_control,5,17,14,8
negative_control,5,17,12,10
negative_control,5,17,10,12
negative_control,5,17,9,13
negative_control,5,17,8,14
negative_control,5,17,7,15
negative_control,5,17,6,16
negative_control,5,17,1,1
negative_control,5,17,0,2
negative_control,5,16,17,4
negative_control,5,16,16,5
negative_control,5,16,13,8
negative_control,5,16,10,11
negative_control,5,16,9,12
negative_control,5,16,7,14
negative_control,5,16,6,15
negative_control,5,16,3,18
negative_control,5,15,19,1
negative_control,5,15,18,2
negative_control,5,15,15,5
negative_control,5,15,14,6
negative_control,5,15,12,8
negative_control,5,15,11,9
negative_control,5,15,10,10
negative_control,5,15,8,12
negative_control,5,15,7,13
negative_control,5,15,6,14
negative_control,5,15,5,15
negative_control,5,15,4,16
negative_control,5,15,3,17
negative_control,5,15,2,18
negative_control,5,15,0,0
negative_control,5,14,18,1
negative_control,5,14,17,2
negative_control,5,14,16,3
negative_control,5,14,15,4
negative_control,5,14,14,5
negative_control,5,14,12,7
negative_control,5,14,11,8
negative_control,5,14,7,12
negative_control,5,14,6,13
negative_control,5,14,4,15
negative_control,5,14,3,16
negative_control,5,13,19,19
negative_control,5,13,18,0
negative_control,5,13,17,1
negative_control,5,13,15,3
negative_control,5,13,14,4
negative_control,5,13,13,5
negative_control,5,13,11,7
negative_control,5,13,10,8
negative_control,5,13,9,9
negative_control,5,13,8,10
negative_control,5,13,7,11
negative_control,5,13,6,12
negative_control,5,13,4,14
negative_control,5,13,3,15
negative_control,5,13,2,16
negative_control,5,12,19,18
negative_control,5,12,18,19
negative_control,5,12,15,2
negative_control,5,12,14,3
negative_control,5,12,12,5
negative_control,5,12,11,6
negative_control,5,12,9,8
negative_control,5,12,8,9
negative_control,5,12,4,13
negative_control,5,12,2,15
negative_control,5,12,1,16
negative_control,5,12,0,17
negative_control,5,11,19,17
negative_control,5,11,18,18
negative_control,5,11,17,19
negative_control,5,11,16,0
negative_control,5,11,15,1
negative_control,5,11,14,2
negative_control,5,11,13,3
negative_control,5,11,10,6
negative_control,5,11,9,7
negative_control,5,11,5,11
negative_control,5,11,4,12
negative_control,5,11,3,13
negative_control,5,11,0,16
negative_control,5,10,18,17
negative_control,5,10,16,19
negative_control,5,10,15,0
negative_control,5,10,14,1
negative_control,5,10,12,3
negative_control,5,10,11,4
negative_control,5,10,10,5
negative_control,5,10,8,7
negative_control,5,10,7,8
negative_control,5,10,5,10
negative_control,5,10,3,12
negative_control,5,10,2,13
negative_control,5,10,0,15
negative_control,5,9,18,16
negative_control,5,9,16,18
negative_control,5,9,15,19
negative_control,5,9,14,0
negative_control,5,9,13,1
negative_control,5,9,8,6
negative_control,5,9,7,7
negative_control,5,9,4,10
negative_control,5,9,2,12
negative_control,5,9,1,13
negative_control,5,8,19,14
negative_control,5,8,17,16
negative_control,5,8,16,17
negative_control,5,8,15,18
negative_control,5,8,12,1
negative_control,5,8,11,2
negative_control,5,8,10,3
negative_control,5,8,8,5
negative_control,5,8,7,6
negative_control,5,8,5,8
negative_control,5,8,4,9
negative_control,5,8,2,11
negative_control,5,8,0,13
negative_control,5,7,19,13
negative_control,5,7,18,14
negative_control,5,7,16,16
negative_control,5,7,15,17
negative_control,5,7,13,19
negative_control,5,7,10,2
negative_control,5,7,9,3
negative_control,5,7,8,4
negative_control,5,7,5,7
negative_control,5,7,4,8
negative_control,5,7,3,9
negative_control,5,7,1,11
negative_control,5,6,18,13
negative_control,5,6,17,14
negative_control,5,6,16,15
negative_control,5,6,15,16
negative_control,5,6,14,17
negative_control,5,6,12,19
negative_control,5,6,10,1
negative_control,5,6,9,2
negative_control,5,6,5,6
negative_control,5,6,3,8
negative_control,5,6,1,10
negative_control,5,5,19,11
negative_control,5,5,18,12
negative_control,5,5,16,14
negative_control,5,5,13,17
negative_control,5,5,11,19
negative_control,5,5,10,0
negative_control,5,5,9,1
negative_control,5,5,7,3
negative_control,5,5,5,5
negative_control,5,5,3,7
negative_control,5,5,2,8
negative_control,5,5,0,10
negative_control,5,4,16,13
negative_control,5,4,13,16
negative_control,5,4,12,17
negative_control,5,4,10,19
negative_control,5,4,9,0
negative_control,5,4,8,1
negative_control,5,4,6,3
negative_control,5,4,4,5
negative_control,5,4,3,6
negative_control,5,3,19,9
negative_control,5,3,17,11
negative_control,5,3,16,12
negative_control,5,3,12,16
negative_control,5,3,10,18
negative_control,5,3,8,0
negative_control,5,3,7,1
negative_control,5,3,6,2
negative_control,5,3,2,6
negative_control,5,3,1,7
negative_control,5,2,19,8
negative_control,5,2,18,9
negative_control,5,2,16,11
negative_control,5,2,14,13
negative_control,5,2,13,14
negative_control,5,2,11,16
negative_control,5,2,9,18
negative_control,5,2,8,19
negative_control,5,2,7,0
negative_control,5,2,6,1
negative_control,5,2,5,2
negative_control,5,2,2,5
negative_control,5,2,1,6
negative_control,5,1,19,7
negative_control,5,1,18,8
negative_control,5,1,16,10
negative_control,5,1,15,11
negative_control,5,1,14,12
negative_control,5,1,13,13
negative_control,5,1,10,16
negative_control,5,1,8,18
negative_control,5,1,6,0
negative_control,5,1,4,2
negative_control,5,1,3,3
negative_control,5,1,2,4
negative_control,5,1,1,5
negative_control,5,1,0,6
negative_control,5,0,19,6
negative_control,5,0,16,9
negative_control,5,0,15,10
negative_control,5,0,14,11
negative_control,5,0,13,12
negative_control,5,0,11,14
negative_control,5,0,8,17
negative_control,5,0,7,18
negative_control,5,0,6,19
negative_control,5,0,5,0
negative_control,5,0,4,1
negative_control,5,0,3,2
negative_control,5,0,2,3
negative_control,5,0,0,5
negative_control,4,19,19,4
negative_control,4,19,18,5
negative_control,4,19,17,6
negative_control,4,19,16,7
negative_control,4,19,15,8
negative_control,4,19,14,9
negative_control,4,19,13,10
negative_control,4,19,12,11
negative_control,4,19,11,12
negative_control,4,19,9,14
negative_control,4,19,5,18
negative_control,4,18,18,4
negative_control,4,18,17,5
negative_control,4,18,16,6
negative_control,4,18,15,7
negative_control,4,18,13,9
negative_control,4,18,12,10
negative_control,4,18,11,11
negative_control,4,18,10,12
negative_control,4,18,9,13
negative_control,4,18,8,14
negative_control,4,18,5,17
negative_control,4,18,3,19
negative_control,4,18,1,1
negative_control,4,17,17,4
negative_control,4,17,13,8
negative_control,4,17,11,10
negative_control,4,17,8,13
negative_control,4,17,7,14
negative_control,4,17,6,15
negative_control,4,17,5,16
negative_control,4,17,4,17
negative_control,4,17,3,18
negative_control,4,16,19,1
negative_control,4,16,17,3
negative_control,4,16,16,4
negative_control,4,16,15,5
negative_control,4,16,13,7
negative_control,4,16,10,10
negative_control,4,16,9,11
negative_control,4,16,8,12
negative_control,4,16,7,13
negative_control,4,16,6,14
negative_control,4,16,4,16
negative_control,4,16,2,18
negative_control,4,16,1,19
negative_control,4,16,0,0
negative_control,4,15,19,0
negative_control,4,15,17,2
negative_control,4,15,15,4
negative_control,4,15,12,7
negative_control,4,15,10,9
negative_control,4,15,8,11
negative_control,4,15,6,13
negative_control,4,15,5,14
negative_control,4,15,4,15
negative_control,4,15,0,19
negative_control,4,14,18,0
negative_control,4,14,17,1
negative_control,4,14,16,2
negative_control,4,14,14,4
negative_control,4,14,12,6
negative_control,4,14,10,8
negative_control,4,14,9,9
negative_control,4,14,7,11
negative_control,4,14,6,12
negative_control,4,14,4,14
negative_control,4,14,2,16
negative_control,4,14,1,17
negative_control,4,13,18,19
negative_control,4,13,14,3
negative_control,4,13,13,4
negative_control,4,13,11,6
negative_control,4,13,9,8
negative_control,4,13,8,9
negative_control,4,13,7,10
negative_control,4,13,6,11
negative_control,4,13,4,13
negative_control,4,13,1,16
negative_control,4,12,19,17
negative_control,4,12,18,18
negative_control,4,12,15,1
negative_control,4,12,12,4
negative_control,4,12,10,6
negative_control,4,12,9,7
negative_control,4,12,7,9
negative_control,4,12,6,10
negative_control,4,12,5,11
negative_control,4,12,4,12
negative_control,4,12,3,13
negative_control,4,11,19,16
negative_control,4,11,18,17
negative_control,4,11,17,18
negative_control,4,11,14,1
negative_control,4,11,12,3
negative_control,4,11,11,4
negative_control,4,11,10,5
negative_control,4,11,9,6
negative_control,4,11,7,8
negative_control,4,11,6,9
negative_control,4,11,4,11
negative_control,4,11,2,13
negative_control,4,10,19,15
negative_control,4,10,17,17
negative_control,4,10,13,1
negative_control,4,10,12,2
negative_control,4,10,11,3
negative_control,4,10,10,4
negative_control,4,10,8,6
negative_control,4,10,5,9
negative_control,4,10,1,13
negative_control,4,9,19,14
negative_control,4,9,18,15
negative_control,4,9,17,16
negative_control,4,9,16,17
negative_control,4,9,15,18
negative_control,4,9,14,19
negative_control,4,9,13,0
negative_control,4,9,12,1
negative_control,4,9,11,2
negative_control,4,9,10,3
negative_control,4,9,9,4
negative_control,4,9,7,6
negative_control,4,9,5,8
negative_control,4,9,3,10
negative_control,4,9,2,11
negative_control,4,9,0,13
negative_control,4,8,19,13
negative_control,4,8,18,14
negative_control,4,8,17,15
negative_control,4,8,15,17
negative_control,4,8,14,18
negative_control,4,8,13,19
negative_control,4,8,11,1
negative_control,4,8,9,3
negative_control,4,8,7,5
negative_control,4,8,4,8
negative_control,4,8,3,9
negative_control,4,8,2,10
negative_control,4,7,19,12
negative_control,4,7,16,15
negative_control,4,7,12,19
negative_control,4,7,10,1
negative_control,4,7,9,2
negative_control,4,7,8,3
negative_control,4,7,6,5
negative_control,4,7,5,6
negative_control,4,7,3,8
negative_control,4,7,1,10
negative_control,4,7,0,11
negative_control,4,6,17,13
negative_control,4,6,15,15
negative_control,4,6,11,19
negative_control,4,6,10,0
negative_control,4,6,9,1
negative_control,4,6,8,2
negative_control,4,6,6,4
negative_control,4,6,4,6
negative_control,4,6,0,10
negative_control,4,5,19,10
negative_control,4,5,18,11
negative_control,4,5,17,12
negative_control,4,5,16,13
negative_control,4,5,15,14
negative_control,4,5,14,15
negative_control,4,5,13,16
negative_control,4,5,11,18
negative_control,4,5,9,0
negative_control,4,5,8,1
negative_control,4,5,7,2
negative_control,4,5,6,3
negative_control,4,5,4,5
negative_control,4,5,2,7
negative_control,4,4,19,9
negative_control,4,4,18,10
negative_control,4,4,11,17
negative_control,4,4,10,18
negative_control,4,4,9,19
negative_control,4,4,5,3
negative_control,4,4,4,4
negative_control,4,4,1,7
negative_control,4,4,0,8
negative_control,4,3,19,8
negative_control,4,3,17,10
negative_control,4,3,16,11
negative_control,4,3,15,12
negative_control,4,3,14,13
negative_control,4,3,13,14
negative_control,4,3,12,15
negative_control,4,3,9,18
negative_control,4,3,8,19
negative_control,4,3,7,0
negative_control,4,3,6,1
negative_control,4,3,5,2
negative_control,4,3,4,3
negative_control,4,3,3,4
negative_control,4,3,2,5
negative_control,4,3,1,6
negative_control,4,3,0,7
negative_control,4,2,19,7
negative_control,4,2,17,9
negative_control,4,2,16,10
negative_control,4,2,14,12
negative_control,4,2,13,13
negative_control,4,2,10,16
negative_control,4,2,5,1
negative_control,4,2,4,2
negative_control,4,2,0,6
negative_control,4,1,19,6
negative_control,4,1,15,10
negative_control,4,1,14,11
negative_control,4,1,12,13
negative_control,4,1,11,14
negative_control,4,1,10,15
negative_control,4,1,9,16
negative_control,4,1,7,18
negative_control,4,1,6,19
negative_control,4,1,4,1
negative_control,4,1,2,3
negative_control,4,1,1,4
negative_control,4,1,0,5
negative_control,4,0,19,5
negative_control,4,0,18,6
negative_control,4,0,17,7
negative_control,4,0,16,8
negative_control,4,0,12,12
negative_control,4,0,10,14
negative_control,4,0,9,15
negative_control,4,0,8,16
negative_control,4,0,4,0
negative_control,4,0,2,2
negative_control,4,0,1,3
negative_control,4,0,0,4
negative_control,3,19,19,3
negative_control,3,19,18,4
negative_control,3,19,16,6
negative_control,3,19,14,8
negative_control,3,19,13,9
negative_control,3,19,9,13
negative_control,3,19,6,16
negative_control,3,19,5,17
negative_control,3,19,4,18
negative_control,3,19,3,19
negative_control,3,19,2,0
negative_control,3,19,1,1
negative_control,3,19,0,2
negative_control,3,18,19,2
negative_control,3,18,18,3
negative_control,3,18,16,5
negative_control,3,18,15,6
negative_control,3,18,14,7
negative_control,3,18,13,8
negative_control,3,18,10,11
negative_control,3,18,3,18
negative_control,3,18,2,19
negative_control,3,18,1,0
negative_control,3,17,18,2
negative_control,3,17,15,5
negative_control,3,17,14,6
negative_control,3,17,13,7
negative_control,3,17,11,9
negative_control,3,17,10,10
negative_control,3,17,8,12
negative_control,3,17,7,13
negative_control,3,17,6,14
negative_control,3,17,3,17
negative_control,3,17,1,19
negative_control,3,17,0,0
negative_control,3,16,18,1
negative_control,3,16,17,2
negative_control,3,16,15,4
negative_control,3,16,13,6
negative_control,3,16,11,8
negative_control,3,16,10,9
negative_control,3,16,9,10
negative_control,3,16,8,11
negative_control,3,16,7,12
negative_control,3,16,6,13
negative_control,3,16,2,17
negative_control,3,16,0,19
negative_control,3,15,19,19
negative_control,3,15,18,0
negative_control,3,15,17,1
negative_control,3,15,16,2
negative_control,3,15,15,3
negative_control,3,15,14,4
negative_control,3,15,12,6
negative_control,3,15,10,8
negative_control,3,15,9,9
negative_control,3,15,8,10
negative_control,3,15,7,11
negative_control,3,15,6,12
negative_control,3,15,4,14
negative_control,3,15,3,15
negative_control,3,15,2,16
negative_control,3,15,1,17
negative_control,3,14,19,18
negative_control,3,14,17,0
negative_control,3,14,16,1
negative_control,3,14,15,2
negative_control,3,14,14,3
negative_control,3,14,11,6
negative_control,3,14,10,7
negative_control,3,14,9,8
negative_control,3,14,8,9
negative_control,3,14,7,10
negative_control,3,14,4,13
negative_control,3,14,2,15
negative_control,3,14,1,16
negative_control,3,14,0,17
negative_control,3,13,18,18
negative_control,3,13,17,19
negative_control,3,13,16,0
negative_control,3,13,15,1
negative_control,3,13,13,3
negative_control,3,13,12,4
negative_control,3,13,11,5
negative_control,3,13,9,7
negative_control,3,13,8,8
negative_control,3,13,7,9
negative_control,3,13,5,11
negative_control,3,13,2,14
negative_control,3,13,0,16
negative_control,3,12,17,18
negative_control,3,12,13,2
negative_control,3,12,12,3
negative_control,3,12,11,4
negative_control,3,12,10,5
negative_control,3,12,8,7
negative_control,3,12,4,11
negative_control,3,12,3,12
negative_control,3,12,2,13
negative_control,3,12,0,15
negative_control,3,11,19,15
negative_control,3,11,18,16
negative_control,3,11,15,19
negative_control,3,11,11,3
negative_control,3,11,7,7
negative_control,3,11,3,11
negative_control,3,11,1,13
negative_control,3,11,0,14
negative_control,3,10,19,14
negative_control,3,10,18,15
negative_control,3,10,17,16
negative_control,3,10,15,18
negative_control,3,10,14,19
negative_control,3,10,13,0
negative_control,3,10,12,1
negative_control,3,10,11,2
negative_control,3,10,10,3
negative_control,3,10,7,6
negative_control,3,10,5,8
negative_control,3,10,4,9
negative_control,3,10,3,10
negative_control,3,10,1,12
negative_control,3,10,0,13
negative_control,3,9,19,13
negative_control,3,9,18,14
negative_control,3,9,17,15
negative_control,3,9,15,17
negative_control,3,9,13,19
negative_control,3,9,10,2
negative_control,3,9,9,3
negative_control,3,9,4,8
negative_control,3,9,2,10
negative_control,3,8,19,12
negative_control,3,8,18,13
negative_control,3,8,15,16
negative_control,3,8,13,18
negative_control,3,8,11,0
negative_control,3,8,10,1
negative_control,3,8,9,2
negative_control,3,8,8,3
negative_control,3,8,7,4
negative_control,3,8,6,5
negative_control,3,8,4,7
negative_control,3,8,3,8
negative_control,3,8,0,11
negative_control,3,7,19,11
negative_control,3,7,18,12
negative_control,3,7,17,13
negative_control,3,7,14,16
negative_control,3,7,13,17
negative_control,3,7,11,19
negative_control,3,7,5,5
negative_control,3,7,4,6
negative_control,3,7,2,8
negative_control,3,7,0,10
negative_control,3,6,17,12
negative_control,3,6,14,15
negative_control,3,6,10,19
negative_control,3,6,5,4
negative_control,3,6,4,5
negative_control,3,5,19,9
negative_control,3,5,18,10
negative_control,3,5,16,12
negative_control,3,5,14,14
negative_control,3,5,11,17
negative_control,3,5,10,18
negative_control,3,5,8,0
negative_control,3,5,7,1
negative_control,3,5,6,2
negative_control,3,5,3,5
negative_control,3,5,2,6
negative_control,3,5,0,8
negative_control,3,4,19,8
negative_control,3,4,18,9
negative_control,3,4,17,10
negative_control,3,4,15,12
negative_control,3,4,13,14
negative_control,3,4,12,15
negative_control,3,4,8,19
negative_control,3,4,5,2
negative_control,3,4,4,3
negative_control,3,4,2,5
negative_control,3,4,1,6
negative_control,3,4,0,7
negative_control,3,3,19,7
negative_control,3,3,16,10
negative_control,3,3,13,13
negative_control,3,3,12,14
negative_control,3,3,11,15
negative_control,3,3,3,3
negative_control,3,3,2,4
negative_control,3,3,1,5
negative_control,3,3,0,6
negative_control,3,2,18,7
negative_control,3,2,16,9
negative_control,3,2,15,10
negative_control,3,2,14,11
negative_control,3,2,13,12
negative_control,3,2,12,13
negative_control,3,2,11,14
negative_control,3,2,10,15
negative_control,3,2,7,18
negative_control,3,2,2,3
negative_control,3,2,1,4
negative_control,3,1,19,5
negative_control,3,1,18,6
negative_control,3,1,17,7
negative_control,3,1,16,8
negative_control,3,1,14,10
negative_control,3,1,13,11
negative_control,3,1,10,14
negative_control,3,1,7,17
negative_control,3,1,5,19
negative_control,3,1,4,0
negative_control,3,1,2,2
negative_control,3,1,1,3
negative_control,3,0,18,5
negative_control,3,0,15,8
negative_control,3,0,14,9
negative_control,3,0,13,10
negative_control,3,0,12,11
negative_control,3,0,9,14
negative_control,3,0,6,17
negative_control,3,0,3,0
negative_control,3,0,1,2
negative_control,2,19,19,2
negative_control,2,19,18,3
negative_control,2,19,17,4
negative_control,2,19,14,7
negative_control,2,19,12,9
negative_control,2,19,9,12
negative_control,2,19,8,13
negative_control,2,19,6,15
negative_control,2,19,4,17
negative_control,2,19,0,1
negative_control,2,18,19,1
negative_control,2,18,18,2
negative_control,2,18,15,5
negative_control,2,18,10,10
negative_control,2,18,9,11
negative_control,2,18,5,15
negative_control,2,18,4,16
negative_control,2,18,3,17
negative_control,2,18,2,18
negative_control,2,18,0,0
negative_control,2,17,19,0
negative_control,2,17,17,2
negative_control,2,17,13,6
negative_control,2,17,12,7
negative_control,2,17,9,10
negative_control,2,17,7,12
negative_control,2,17,5,14
negative_control,2,17,4,15
negative_control,2,17,3,16
negative_control,2,17,2,17
negative_control,2,17,0,19
negative_control,2,16,18,0
negative_control,2,16,17,1
negative_control,2,16,14,4
negative_control,2,16,13,5
negative_control,2,16,12,6
negative_control,2,16,11,7
negative_control,2,16,8,10
negative_control,2,16,7,11
negative_control,2,16,6,12
negative_control,2,16,5,13
negative_control,2,16,4,14
negative_control,2,16,3,15
negative_control,2,16,2,16
negative_control,2,16,1,17
negative_control,2,16,0,18
negative_control,2,15,19,18
negative_control,2,15,17,0
negative_control,2,15,13,4
negative_control,2,15,12,5
negative_control,2,15,10,7
negative_control,2,15,8,9
negative_control,2,15,6,11
negative_control,2,15,5,12
negative_control,2,15,4,13
negative_control,2,15,3,14
negative_control,2,15,2,15
negative_control,2,15,1,16
negative_control,2,15,0,17
negative_control,2,14,19,17
negative_control,2,14,18,18
negative_control,2,14,17,19
negative_control,2,14,12,4
negative_control,2,14,11,5
negative_control,2,14,10,6
negative_control,2,14,7,9
negative_control,2,14,6,10
negative_control,2,14,5,11
negative_control,2,14,4,12
negative_control,2,14,2,14
negative_control,2,14,1,15
negative_control,2,14,0,16
negative_control,2,13,19,16
negative_control,2,13,18,17
negative_control,2,13,17,18
negative_control,2,13,15,0
negative_control,2,13,14,1
negative_control,2,13,12,3
negative_control,2,13,8,7
negative_control,2,13,6,9
negative_control,2,13,5,10
negative_control,2,13,4,11
negative_control,2,13,2,13
negative_control,2,13,1,14
negative_control,2,13,0,15
negative_control,2,12,19,15
negative_control,2,12,18,16
negative_control,2,12,17,17
negative_control,2,12,13,1
negative_control,2,12,11,3
negative_control,2,12,10,4
negative_control,2,12,8,6
negative_control,2,12,6,8
