gene,x,y,primary,rep
1498,3.8005630977277294,6.981237755950635,20,49
1717,5.7884205782395615,2.6034476494890484,20,49
551,5.387243185541978,5.966089197435847,20,49
1621,2.370438843209619,5.596743660818372,20,49
1795,3.6244894593231263,2.0141008889511647,20,49
1848,2.566824951907103,4.721290073303631,20,50
1856,4.356275457495363,6.591359921808881,20,50
2030,5.330062992102506,5.638545509876504,20,50
1443,2.8847246638583037,6.301149921858559,20,50
521,4.061620062550016,5.731068671556564,20,50
1954,5.165953921573109,4.059874319163692,20,50
1184,6.97357040762719,3.258112586712908,20,50
553,6.872241303840833,2.5726957687919976,20,50
1353,5.14930418560998,4.114776296905963,20,50
116,6.260253721210089,5.838275748923703,20,50
1653,2.0794659847875407,3.3319166569801184,20,50
445,4.972663448942024,2.575252778766489,20,50
872,4.288411268653409,6.025300152503222,20,50
2003,6.643115476531822,3.133356345973402,20,50
1911,2.173056830654501,2.6547144175549606,20,50
1,4.085092896486783,2.960451461340288,20,50
172,6.923595756837295,2.2837357714151896,20,50
1989,5.648239804867797,6.261119357237905,20,50
2080,4.115113132558397,2.845350186250858,20,50
1458,3.8818932832991537,6.125335100346308,20,50
1811,5.945995969358318,2.615079142079329,20,50
1352,5.690933597993261,4.860766380413672,20,50
681,4.571466549430315,5.219043598129565,20,50
1699,6.136517541785167,3.388952190974,20,50
1489,5.357559470047136,5.705317953025166,20,50
2096,5.501570679254755,5.752044998453744,20,51
842,4.891912597819801,3.243537697366307,20,51
102,5.406444983111431,3.1526823521619463,20,51
29,3.685916800350209,4.322491501892497,20,51
426,6.21122321055069,4.843543507766605,20,51
1683,6.116726479897794,6.458657572698964,20,51
123,5.054604085041888,6.091043862702459,20,51
1673,4.038269617951556,4.6871949118435445,20,51
501,3.0350739101478967,5.411360461127895,20,51
586,6.074123071955372,6.9258122454973865,20,51
286,3.552599659695568,2.426638918336069,20,51
1626,5.216468322265602,5.902662539042973,20,51
959,6.958385065504722,6.72353063646008,20,51
24,5.668195282406815,2.4545367210163445,20,51
1093,4.134497698673873,5.168329022691718,20,51
52,2.0403178047588346,5.757840326133285,20,51
988,3.569120559447992,4.185658713814451,20,51
308,4.0503923001407305,4.179986429339524,20,51
1721,5.02751064309208,5.126713443294379,20,51
1110,6.111679625496,4.839240266594473,20,51
1591,4.486579817071409,2.427462949980803,20,51
1090,3.7950395452295416,5.8090872938162,20,51
1005,5.902479823804837,3.413262464661253,20,51
1049,4.019924931226885,2.95248070109963,20,51
2087,2.5956864114427285,2.816266582234291,20,51
1687,5.3336863956249765,3.489541030404464,20,52
2030,2.8882219463908965,5.950750970759438,20,52
208,3.211737091713578,4.715467214078629,20,52
2002,2.6495039549318564,2.77514539556049,20,52
1,3.253992946040754,3.29611307853777,20,52
1765,6.270792875687331,2.4173137808948155,20,52
788,3.4767331530474905,5.596488627267562,20,52
1785,3.1050102770524264,4.646861591413831,20,52
1566,2.725560714399028,2.826601463227061,20,52
1835,6.21150679215109,4.2161433968800255,20,52
1625,3.95282431463949,2.809803163970106,20,52
469,6.660716631722432,3.472882582050556,20,52
1727,3.003582625444443,5.584524129534843,20,52
1036,5.057996704760686,4.617797193534487,20,52
1453,4.978589549437188,3.593877186231178,20,52
1108,5.224592903693608,3.627665903490724,20,52
184,4.662160093510477,6.146088516472944,20,52
546,6.410322830559975,4.477805580746426,20,52
225,6.423580205113893,2.2051745793372124,20,52
965,3.0750428165677706,6.835467734546284,20,52
1641,3.1284594162927752,6.2752936743814685,20,52
1473,5.027461942380219,6.660693012081267,20,52
1141,4.909338704887292,4.20609934863124,20,52
1115,3.681383297019603,4.937836418508916,20,52
534,4.981499970678035,3.632320733761171,20,52
774,3.484908524989564,3.948740262672168,20,53
515,6.518096784762152,2.90989000878165,20,53
313,3.964417047124333,2.8290982686697417,20,53
962,2.829401456959398,4.822124056515682,20,53
1265,5.943156769580037,2.3341701173230067,20,53
802,4.583173929969676,3.5085861163756182,20,53
1423,3.3904825222638664,6.110903135470846,20,53
190,4.552454655080576,3.496435756812478,20,53
1110,2.234590386589742,3.4519559320175213,20,53
1007,4.588594666002516,3.622822934356164,20,53
759,6.6914740547741225,2.890020492111132,20,53
719,5.412338933149877,2.394374372770973,20,53
1935,4.176467192768262,4.731669589298232,20,53
739,3.601317764762262,4.84544699204822,20,53
1914,4.135804036679362,6.200417890676404,20,53
2055,3.225470096563651,3.2227264912368936,20,53
1117,2.6275896376131964,6.621237062461127,20,53
1434,5.712235225736596,2.1668665827301745,20,53
1101,5.878676949690663,6.270520410120499,20,53
1738,2.2831955846773084,5.917166599162011,20,53
1608,5.366218427307555,6.584767994778276,20,53
1328,4.056760046365609,4.881315135880652,20,53
1514,5.960767365672412,2.2019160444790606,20,53
1072,5.865749311431095,6.759485548732836,20,53
2033,4.540152265156872,6.8874995191158135,20,53
518,6.235122172274753,6.213780155245191,20,54
496,6.089590078756624,3.926075017889301,20,54
999,3.591151521238949,3.038378565773073,20,54
158,2.7594806165122887,4.086599645019049,20,54
612,2.89492320226838,6.079097246426951,20,54
1440,2.739852004526536,6.664830016408433,20,54
1015,6.00693430999999,2.8138604477072247,20,54
1809,5.615125976367505,4.209870694738683,20,54
316,3.210227524279521,4.110160389160972,20,54
1455,2.0684186896405468,4.121062315541246,20,54
251,2.903790651622036,3.93534821172892,20,54
1485,2.7632888696410105,5.20611742732213,20,54
68,6.501197424838753,4.034844430243703,20,54
1553,2.501056075425905,4.194765448960099,20,54
665,3.359293555411388,3.395712581519628,20,54
262,3.855900870528439,3.352617282165156,20,54
1233,6.725543210659778,6.789607113480815,20,54
39,3.089918492302308,3.203706494562764,20,54
1075,4.930914392840064,2.405783823470889,20,54
1068,6.005299486968952,3.0102686562016165,20,54
1387,4.775162110465189,2.1026260786416477,20,54
408,3.881159882474184,6.477323009243179,20,54
1017,3.730412389113272,2.218333390250656,20,54
1242,2.787818013789772,5.774356220095762,20,54
1859,6.494853189870816,2.7688677582470387,20,54
516,5.540766231162262,5.282640603778167,20,55
1689,3.625123687252037,5.618916951975661,20,55
1731,2.4044885485920635,2.9886171958826657,20,55
874,2.2920204802636843,4.5328547662603285,20,55
595,5.673715177644708,4.980139718570873,20,55
1800,5.687158686379635,2.0317273234917503,20,55
1624,6.0543354926142126,6.584224091377635,20,55
1491,4.2686189729167925,4.945299049415941,20,55
1591,3.229563658932677,6.178839200106228,20,55
721,3.242650782904024,2.1169494731618403,20,55
574,4.981867052176078,2.918142800436857,20,55
1739,6.284579526909523,3.757333185569415,20,55
1327,5.888636769728469,3.097238455407444,20,55
176,4.912632982328201,3.061669047335281,20,55
74,4.639195481610217,6.206820161271922,20,55
187,3.1033150682870168,2.1152366368890134,20,55
1833,5.995945697128805,5.42718010150012,20,55
981,3.44331265322816,4.4053449273513525,20,55
1428,4.305353255461328,5.2301391315921935,20,55
1713,6.693104153207633,4.752957476714332,20,55
265,5.513793554644954,4.155491428595335,20,55
1109,6.804332769759592,2.172116919361494,20,55
277,2.738179232516916,5.898562060482437,20,55
528,2.013140503416495,2.870217998884602,20,55
139,6.400683552652287,2.53500580834298,20,55
472,2.4983935844967693,2.700354796545491,20,56
332,4.4918960814534445,3.898161080729903,20,56
1911,4.506130529208894,3.621622220854338,20,56
94,2.25957660249254,3.346735050786408,20,56
1604,3.5742192099329424,5.474996607274363,20,56
1290,5.033805489244067,2.2005248365892416,20,56
1574,6.450131832252613,3.729496856535912,20,56
1044,3.7461366364292896,4.341135427839301,20,56
2056,2.671325842824305,4.372869282549776,20,56
790,4.166065437554483,3.593484906095685,20,56
232,2.5975515015562163,6.831412226591353,20,56
2071,5.168372598767718,4.773247613789367,20,56
1317,3.376854777648349,6.0176952727395205,20,56
896,2.6240941014167687,4.25398928020902,20,56
1243,6.551444554611281,6.011561782437003,20,56
225,6.637850502072378,3.8667360356633447,20,56
821,3.978594468047061,3.335738983702184,20,56
1125,3.967804286125867,4.558847662066455,20,56
1108,6.475834058487943,5.311146296201516,20,56
897,5.721922701965543,2.1890234938759057,20,56
97,6.559530480482111,3.115669721848309,20,56
1354,2.270555075802381,2.252650163165353,20,56
1466,5.2819274118752375,5.635218155504602,20,56
511,6.917793011236965,4.137209484878907,20,56
809,5.203399842428187,4.772074155289948,20,56
248,4.633083799385703,3.433007945545031,20,57
1469,3.0106474869458903,3.4628554560180995,20,57
1568,3.170053435409118,5.212318127241678,20,57
1613,4.892588236205753,6.4920620192808265,20,57
402,2.84875292576712,6.4462805815103845,20,57
1970,3.439029999549597,6.357417564628806,20,57
1809,6.533717286884301,2.7782665084821283,20,57
840,3.8568715346205016,6.988735616243089,20,57
1489,3.580870481407432,2.133640948379525,20,57
2039,4.78179337235966,4.955132184081775,20,57
908,6.912734425216286,6.885939927221084,20,57
1459,6.000084763681323,3.0677066764401824,20,57
952,6.238114134231417,3.1896982301294914,20,57
1006,2.0326531292090504,4.88476447441714,20,57
2035,3.7728022577938423,5.819233494143628,20,57
1948,5.709791411612069,6.874442997563348,20,57
1468,2.9005499557440544,4.677143090235802,20,57
273,6.157336814384457,5.786730570123308,20,57
1918,5.518354735886813,6.014472933874344,20,57
1352,6.756603504248295,2.494425373022489,20,57
666,6.74042433773194,2.5529046675222684,20,57
587,3.1471003359246663,3.948473317495203,20,57
1329,4.448656651528909,4.952950450319534,20,57
1924,4.306343178248726,6.716515236311386,20,57
1112,5.336659480074618,4.130274146046784,20,57
1960,2.584776282148855,4.427517966153207,20,58
748,5.906491186630877,4.329320411867833,20,58
192,5.77625612082594,5.744015108129933,20,58
46,5.607738241317321,2.192586261226229,20,58
2049,4.309906450793639,4.961159637693227,20,58
161,6.462197225302058,2.5852419160370497,20,58
1611,4.604957146120075,3.305200788901878,20,58
1959,5.0438202609414375,5.034348092534448,20,58
745,6.534928154261939,4.832643697480117,20,58
1517,3.938011542347127,3.141056245842738,20,58
2024,2.224808797517897,5.227110190550469,20,58
280,2.542833666559254,6.675767983819624,20,58
874,6.046860062612799,3.23070392107362,20,58
111,3.938763742732333,6.940483516726671,20,58
1327,5.446766642048038,3.4144014112635346,20,58
819,3.4137867844386767,5.455192699734448,20,58
1550,3.1937942608461705,5.164119225895344,20,58
497,5.106393110741225,6.338251400753192,20,58
465,2.367366039844157,5.004838188622814,20,58
1496,4.631913601057663,4.35356976812395,20,58
1976,4.888076439461448,3.999124818675408,20,58
265,3.582132526245847,6.25192308996735,20,58
1705,2.0633887732338527,6.975037267322003,20,58
831,5.131371834712455,5.9810316579283525,20,58
73,4.29317868395864,2.247926845052926,20,58
1327,5.346079235003899,4.005153562616547,20,59
1553,3.740936182795666,5.6763147339479785,20,59
1995,6.443687372504265,2.505570652005376,20,59
1828,6.625955045019404,3.1210932300072107,20,59
1324,6.821901835309679,4.979977283357236,20,59
1674,4.897641155766906,5.953816775840137,20,59
902,4.673446780085454,6.064524016709445,20,59
768,3.76827729067664,4.332826164930523,20,59
1809,3.315551301738298,4.512308747076366,20,59
1204,4.428843048557368,6.813980133232786,20,59
946,6.504582034866311,5.531779902490317,20,59
1692,6.230184618818859,6.8049898845846615,20,59
871,5.571051004774758,4.409902772178953,20,59
624,5.2765472293056686,4.085333687869213,20,59
22,4.861352940294747,3.4017054851437227,20,59
1028,6.852017707992962,2.4758437301069134,20,59
890,3.943653107134054,4.005205114782764,20,59
2073,4.662804510627403,6.903937711170883,20,59
1944,2.2930955095652155,6.451138949744736,20,59
145,3.198546529012263,2.4928322639204987,20,59
675,2.3586567965019998,6.0803013254407725,20,59
936,5.991402168880591,2.2563021847477294,20,59
936,6.467946437668956,5.824773166342442,20,59
897,5.898014175112765,4.748278062544985,20,59
1798,4.810047248701991,3.64884304900407,20,59
1678,3.850568432880988,5.399605942731099,20,60
996,6.901013453930399,3.9547192305749848,20,60
502,3.036254043992785,2.008719236109685,20,60
384,2.5984173871185146,2.755595704453272,20,60
1365,5.239081320733668,4.588145319649095,20,60
716,6.526704482627533,4.661806211661184,20,60
1454,6.459790308534003,2.2844657075045376,20,60
65,5.165731507618695,3.0738694236741675,20,60
1410,3.3773965133335726,5.984132183896386,20,60
2044,6.6621569326425245,4.500710482261676,20,60
2057,6.569157537563036,2.674792072797041,20,60
1294,3.166793265988028,5.865032609339594,20,60
336,3.0629756220114013,6.85493028823555,20,60
1760,5.679136963654306,2.4579590395395665,20,60
1699,3.0448360702881274,5.397597020267424,20,60
1743,4.451620575938261,5.458277358774855,20,60
391,2.617776372352409,6.652129928451599,20,60
1945,5.405066178407124,3.989437957241242,20,60
1824,5.858659574797998,2.4621109164874118,20,60
1569,4.072024392099261,6.803150946231055,20,60
36,6.73761066703812,4.539461712982724,20,60
1772,2.701823551925276,6.026947056432796,20,60
1953,2.222222579321894,6.781512846416607,20,60
288,4.166596090053336,4.927089971786705,20,60
1898,5.719877128210301,6.3578221118215135,20,60
1988,3.589851691797557,2.3671944715861097,20,61
179,5.066253700931646,6.800147772591092,20,61
1630,5.325084272493448,5.705589081490324,20,61
1183,4.486895510025455,2.782333642431178,20,61
940,4.0323534248332376,2.3970214475940685,20,61
531,3.777000252102389,3.974280086865348,20,61
2061,2.335430410852455,2.036529146591154,20,61
134,4.91150540026616,2.180154980846922,20,61
825,4.127567007463735,2.2444050674486897,20,61
1822,5.697691516182841,5.735466032534255,20,61
1526,2.060791133366496,3.7662511156732186,20,61
726,4.181995355710535,3.383088076545115,20,61
369,2.5507999694793964,2.761497542880412,20,61
455,3.0419885316797184,5.94746562409197,20,61
1029,3.4730346378364163,2.2141868909245157,20,61
736,5.291415414939412,4.856120465800559,20,61
1664,6.497707251814677,6.467807517975791,20,61
494,3.270896237266665,6.481049919623303,20,61
525,2.556913698249582,5.781308912422807,20,61
797,3.5158810496499115,3.520955856081685,20,61
478,2.701429873251877,3.162818471671021,20,61
1629,4.806013908641008,6.032769596224028,20,61
98,2.8650544801949693,4.043267405568242,20,61
2064,2.271522594289212,6.507345588086486,20,61
954,5.97369727166015,6.772981562967955,20,61
525,3.836332500233048,3.4441301743574635,20,62
414,2.643315375409629,2.843721110591174,20,62
551,3.074214564366071,5.837638903507356,20,62
353,6.862107687209971,5.085212122764085,20,62
1710,6.238223620959546,5.677184378598501,20,62
1363,4.452204285862999,2.523947765084472,20,62
1287,2.4790963213902715,3.512388395785128,20,62
1841,3.1790525913527707,6.987199675411455,20,62
797,3.484640261868832,5.157641511025437,20,62
1182,6.249743196751772,4.4872677836578045,20,62
870,5.0739904842950585,3.0564807249356405,20,62
1007,4.059842572901492,2.8863240421881087,20,62
1969,4.673010709967245,4.060832739699846,20,62
801,5.10379904397816,5.510385386764751,20,62
515,6.780960692837997,2.532492039080543,20,62
599,4.77373839299749,4.264897617740711,20,62
843,5.480778369916875,2.35782187770361,20,62
130,4.454118795649611,2.512416003919736,20,62
570,5.192777240394625,5.864357611036784,20,62
355,5.05495856873293,3.40712291083034,20,62
1908,2.573582789577669,4.928795846040281,20,62
1191,4.3279457947344895,5.465962328593879,20,62
1053,6.589845481109325,4.203535248323977,20,62
2051,4.468305847306708,3.401077676000778,20,62
729,6.065204294844164,3.2138461349602068,20,62
1434,6.418589320466698,4.028890616307086,20,63
1418,4.493753039464314,5.134444204753822,20,63
1200,3.678728252374513,3.81925069676549,20,63
1322,5.848460643199634,6.657666130117759,20,63
144,2.7366168181693755,3.189327597745442,20,63
1625,4.836225140548396,5.394571876505399,20,63
1095,2.227644910317624,4.723333885868019,20,63
110,5.255663922136323,4.991064029775725,20,63
409,4.341730756607628,5.090769929424184,20,63
1843,4.151215985255911,4.549658106138764,20,63
473,6.915134600986067,3.1632369207644384,20,63
825,2.832620324783257,2.328069581147399,20,63
1467,6.634012907212853,6.00660513796791,20,63
2058,5.446095763788433,4.169221638255221,20,63
429,2.2051806701098604,4.994101167008492,20,63
1764,2.669593713238722,4.147425582481205,20,63
1967,4.941788954146089,6.887346967069679,20,63
1519,6.107722215544822,2.6401437204793976,20,63
1862,4.362309599168354,2.0366876390263564,20,63
1692,2.0312072581328944,3.5963278474762537,20,63
1175,6.060769947930142,4.388762393282702,20,63
543,3.666796198920341,6.819859465841547,20,63
208,5.6385110069592645,3.1185174430182605,20,63
2048,2.418515455677543,4.316158149862638,20,63
1862,2.344818092716062,3.8963294408116216,20,63
1875,5.79949273865847,3.0312788067668204,20,64
310,5.735574513055878,6.599830170000224,20,64
686,6.318438675826378,2.168872485444373,20,64
1823,5.231018309765021,3.0342347229083786,20,64
1996,4.257277020858552,4.043028724667884,20,64
75,6.65143744916266,3.871392688685586,20,64
1309,5.358873696486082,4.551249016900698,20,64
1762,2.9744809578520823,4.683219245188582,20,64
1783,3.258781910421071,3.9916101414888985,20,64
996,2.66648687835494,5.39790703858311,20,64
380,3.652965993917575,5.002487875461943,20,64
1419,5.025395823994131,3.887721317869042,20,64
1631,5.2789566137694415,5.291118319307545,20,64
1873,2.2568062052154083,6.12334226037329,20,64
652,6.474812203363627,5.528488693682751,20,64
243,5.495588078336967,2.96918304863436,20,64
136,5.742334687465547,4.444482599703029,20,64
172,3.674642148600486,3.6447943338250113,20,64
1093,4.098957619697669,5.083518957067555,20,64
467,4.05875008049151,3.1530072764189017,20,64
16,5.0322098995391205,5.337423634188481,20,64
456,3.5627287763233566,2.620171332661552,20,64
41,2.918578584658162,6.897399301954676,20,64
1400,2.868431076115535,3.61857162542168,20,64
879,6.846802233876471,2.689789691745138,20,64
185,2.3595451973657755,6.597401681439398,20,65
1378,4.6213203846632,4.720346076158236,20,65
1021,6.387691436834095,6.726484104003941,20,65
487,3.504259078687582,4.600072928041705,20,65
1963,6.8966724797070045,6.8406060146276335,20,65
1814,6.518690456606682,5.301261395483692,20,65
104,2.9646016900968277,4.402518094263342,20,65
1222,2.8107022412253584,5.793926872532077,20,65
269,2.819851657135243,4.649799545434742,20,65
1699,5.617994847737021,2.3919645030463954,20,65
1643,4.124278518505145,2.310605568985725,20,65
1620,2.905253304020829,4.996774525727601,20,65
170,6.723259395745286,4.196126345293609,20,65
1577,3.269295000676638,4.086479558925989,20,65
180,2.932817232252901,2.6878802248627998,20,65
193,4.872435719982631,3.235211911615022,20,65
481,6.254456021370655,5.21815804657045,20,65
1986,4.811741905452135,5.88762170651275,20,65
516,6.404107997371945,5.317045127790792,20,65
1026,3.057100382307457,2.121240052657635,20,65
1068,2.9244127086842275,4.826310968969036,20,65
1046,6.847484982362905,2.2521678552486644,20,65
1974,3.4896706139770624,5.92572856565602,20,65
516,6.612106312275866,6.440395363720695,20,65
1348,5.96904874433787,6.199768864528123,20,65
725,4.297491107452903,3.544664243689338,20,66
1511,2.5324922544294743,6.327358124298207,20,66
850,6.242119900285668,4.592974083552203,20,66
1112,4.073133761621664,5.265677630788799,20,66
924,3.450194051782771,5.615177642335508,20,66
1768,4.1788489011190535,6.690772529587067,20,66
1131,3.243314193459624,4.104659390057539,20,66
751,2.428525711655008,2.033743130494064,20,66
331,5.516949497033686,4.062077120021912,20,66
504,6.316561987939295,4.781409668294954,20,66
1110,4.827424209711462,2.1033131484324272,20,66
717,2.6609439692781107,3.743208021798816,20,66
1984,2.040702572143054,4.306590298261621,20,66
1501,6.680341495381322,3.6857388953414816,20,66
2018,6.8065028729317145,5.333850038696868,20,66
1495,4.798944666362889,6.95734217184104,20,66
757,2.3350405976727493,6.767991002205884,20,66
1670,4.790248033459982,4.808754040669573,20,66
1465,6.693948450505305,5.833925157913386,20,66
1312,3.4466623763842774,6.3112162702392745,20,66
1988,2.9382487987180026,6.766450974170839,20,66
1731,5.707984658140115,5.06137924943236,20,66
330,3.4062844169408195,2.9095503847668285,20,66
533,4.144891313830601,5.972001545431463,20,66
926,4.643509971386765,5.1228427908794005,20,66
293,4.482870147235735,5.034681877020477,20,67
915,4.44099525479419,4.973100898968136,20,67
885,2.8155969351770405,5.955483057443401,20,67
764,2.7311676710692057,3.616226601200271,20,67
654,6.466308296206424,5.606733751171818,20,67
928,6.024413868681995,3.864989286811032,20,67
1734,2.22475363126234,2.8135908431933587,20,67
1062,5.604885540067996,6.51846081982793,20,67
1241,4.850384401815615,4.489738528221396,20,67
2070,4.0875254800931415,2.296876353821248,20,67
1073,3.3531271424633835,4.340355704393381,20,67
1368,2.2699057765467785,5.741124372421366,20,67
1112,6.040596330934862,6.765186724751188,20,67
248,4.80144339623656,4.487013025309079,20,67
751,5.358475244850142,3.7250118716577982,20,67
2015,5.847886163450356,2.3839137757359405,20,67
49,4.105747289551288,6.13540185667097,20,67
1185,4.454644867902023,2.7549275915575318,20,67
126,6.41340332981608,5.993341630013999,20,67
389,5.644397821374732,4.462357401894922,20,67
1649,2.5776483807281614,5.640786027852624,20,67
760,2.44836722079132,3.621665462734625,20,67
376,6.296367920967018,5.748665884964546,20,67
1605,5.8612228670777045,4.297933423245979,20,67
336,4.748240039546728,6.078945450864416,20,67
256,2.654772206326541,5.313165796806593,20,68
964,4.929976538240435,3.491561745161458,20,68
1227,2.141904444132433,2.015473541876035,20,68
1652,3.473271600381852,3.1484950598641315,20,68
1184,5.351888969605541,3.140549001540566,20,68
333,2.717420994344562,6.851102125861414,20,68
1651,5.146075623547278,4.76967470676408,20,68
747,2.698404975132397,4.0046008144929575,20,68
37,5.771253109995243,6.325598049406506,20,68
885,3.6897705023562897,6.552229706106521,20,68
1806,6.126948873625315,5.639124028153238,20,68
271,6.380699306218051,5.504316934291934,20,68
1673,4.156066075106455,4.926430644308457,20,68
1989,6.568993105328952,5.436728651791905,20,68
1410,5.9974465086963145,3.846069622265333,20,68
1651,3.836128620048059,6.090042215940342,20,68
286,2.555318300654432,5.958431164257528,20,68
1581,2.98711288911385,6.220816975928788,20,68
901,3.689332174841592,3.5993833267518083,20,68
97,6.065331356939256,2.580636928444045,20,68
634,2.838789809291246,5.657119993798046,20,68
1280,3.5981790269991047,5.768475428736462,20,68
626,2.8911882668822053,2.2779422650863723,20,68
220,4.56635186589215,4.505512203773274,20,68
1052,4.287506338150986,5.39951353167954,20,68
956,5.087966981707775,4.244815798082587,20,69
2081,2.73493549169204,3.4151983425504,20,69
1288,6.359484249619983,3.131000577750317,20,69
2033,4.312533935895801,4.653329563228867,20,69
1459,6.023845043297502,3.20725070076311,20,69
718,5.951493743547516,2.7586476013799093,20,69
1930,6.024324418841914,4.741784350210524,20,69
636,6.682565383988434,6.675795752377404,20,69
642,6.9894456221764125,2.6282602364698047,20,69
1537,4.565634499102671,5.352580770250494,20,69
1273,6.800334171528469,6.9192027378949135,20,69
488,6.6989598500953225,3.2666446847238664,20,69
2022,4.828239529961921,3.751712053930197,20,69
1867,4.397263681306689,4.272597294527007,20,69
554,3.536701582108186,2.86443727518711,20,69
1195,6.348668248680484,4.6599675328960135,20,69
1944,4.0650010721568215,2.278768110662009,20,69
256,3.082016163805171,5.28965347542348,20,69
377,5.5857775261467815,4.586050907359558,20,69
354,3.7891819408366327,5.924814214356633,20,69
1803,2.434208752239571,3.9271875439538433,20,69
1951,5.777792133408546,2.541579710269776,20,69
883,6.899600112976607,3.966872184644375,20,69
770,5.048765120977661,5.848751237961041,20,69
1570,5.525490115193169,6.870197880437534,20,69
1887,5.2002318615513445,2.482364945504878,20,70
1362,2.7181688453531154,5.844768434705501,20,70
492,6.879131613599509,2.333417975196955,20,70
340,3.1364470825914763,3.9580071471810103,20,70
467,3.4888171395190786,6.337071212037976,20,70
1385,6.251334726427281,6.369192745525571,20,70
1856,6.98222177902837,3.169394827963264,20,70
327,6.08396104172268,4.804344488544464,20,70
918,4.217741630420042,6.266935360848812,20,70
300,4.323142416106675,5.344968522695811,20,70
218,5.773036238768942,3.876667364311935,20,70
539,5.184605198704753,6.187857695151925,20,70
1150,5.502609102913888,2.7669556892562186,20,70
212,5.7481008429419225,6.337884264787472,20,70
1111,2.0819752510864062,3.7630239720024568,20,70
1463,3.2989125498492933,3.915466358787887,20,70
1020,6.210499117287242,5.788345315389387,20,70
1500,4.941486114076718,5.651712646438128,20,70
534,2.5492783808960064,3.020104313368037,20,70
177,4.114904769640329,3.269141102910837,20,70
1487,2.6766483332313573,3.0048635677774693,20,70
685,6.34560821968486,2.07045808435162,20,70
1230,2.700874450102723,5.84630601957332,20,70
1375,2.7593773138738307,4.557735217527908,20,70
1059,5.52435167419586,3.5306230144592927,20,70
1933,2.411144881668518,3.120017852917554,20,71
2040,4.054042462383064,5.01237054634691,20,71
1931,3.669915744114744,6.158638844712705,20,71
28,3.060781834867242,6.165808150355794,20,71
524,6.592097223459858,6.848873441424868,20,71
1721,4.238101434428295,4.675807908605564,20,71
861,5.782940906959899,6.659351235069009,20,71
1624,4.004643935871092,5.31607069323184,20,71
1415,5.138638910737306,5.425601868507811,20,71
690,3.805188535027975,2.9052956536376544,20,71
1647,5.916958503528109,5.671593721064539,20,71
197,3.9278330425566903,3.6699027129691792,20,71
1798,5.1342446913610775,2.2595718697376737,20,71
855,5.74683949280062,4.602751754042304,20,71
1843,5.860639222051761,5.353034507568971,20,71
1826,6.941214600652765,6.14970918473389,20,71
1138,6.238876415653256,3.795691787277844,20,71
1354,2.5539519229785523,2.028975184485072,20,71
789,2.390178055888084,3.8085627929299983,20,71
812,2.296353587920368,2.527377687542022,20,71
1557,6.174464931753673,2.7437901332068497,20,71
188,6.568016583544704,4.145982668474771,20,71
1998,6.43558174985475,3.367043327372497,20,71
1252,6.739058190557036,4.771112537880906,20,71
1892,5.518703461712688,5.720398958598116,20,71
1628,4.617928155347745,3.938617465593556,20,72
2019,3.950611488051112,5.311104781351361,20,72
716,5.125711908674615,2.7015017923196023,20,72
55,3.278107725123977,3.655046440217305,20,72
994,4.960724894776576,6.537596946773792,20,72
1523,2.768860052361674,4.386289907371555,20,72
910,6.090185984517608,4.568723126807836,20,72
1430,3.1010842402835164,4.319883385828057,20,72
920,4.071918999428352,5.839412977367662,20,72
1891,6.450150420311383,2.068726755666201,20,72
382,2.872500296901462,6.109952989308988,20,72
1370,6.137845847852262,4.763234405962512,20,72
425,6.47621577948306,6.785180401541848,20,72
2015,6.978243640102025,2.4470318172453025,20,72
37,4.946742505987491,6.427558046076194,20,72
844,6.352634815922981,5.972133690770949,20,72
1445,5.62231370043728,4.923542399647036,20,72
1585,4.186795097803065,3.885717207353976,20,72
2016,6.171800066265503,4.778687345622146,20,72
1626,3.052766438089451,2.1709731434367754,20,72
562,2.419014801796771,5.702124842400526,20,72
1830,5.448544388265755,5.386371064005827,20,72
2040,6.701940889767201,3.0682937424308347,20,72
1422,4.563097295533409,2.752364082513993,20,72
1028,3.631056638148966,4.083130301050333,20,72
1894,6.088433276714521,6.85656716409873,20,73
1804,4.449864809240978,4.099391211319677,20,73
791,4.743694002442811,6.527473477358488,20,73
1526,3.687225631065595,5.229081943675636,20,73
476,2.306797569210857,2.718477515547092,20,73
1716,2.158463501439132,6.404083688865995,20,73
49,5.589737298641631,5.555160630896785,20,73
1459,5.501715383387315,2.826573778085366,20,73
1791,6.50963092235396,3.901892048747686,20,73
1072,6.076979727323789,2.2546336766003114,20,73
1986,2.11245909057735,3.487092100157409,20,73
1952,4.801062214603872,5.892199842942408,20,73
1352,3.373207111649587,3.8979923681544175,20,73
539,4.550267684989806,4.151177895074148,20,73
1563,5.570160469159019,5.68749322183821,20,73
410,3.9168915854504935,4.928847229340838,20,73
1869,5.688070232200853,3.8807095466048223,20,73
1794,5.6781554683936175,2.4063191951246807,20,73
1399,4.728692771388743,4.09202977965429,20,73
799,5.927149333285156,3.297066565646368,20,73
1344,4.3582260870995775,4.971918324198661,20,73
536,2.876885872658108,6.683929974251987,20,73
1160,5.685637108929669,3.3436034943878576,20,73
666,2.181436301802018,3.921269543210492,20,73
530,5.501378741575573,6.880760905857335,20,73
1875,3.065511278250597,3.4448464422661376,20,74
391,6.677494768815542,5.7163003576246965,20,74
1261,2.1707390725832663,2.101608724710576,20,74
1600,4.573012595024784,5.230772786612274,20,74
